report_date,US$1,SDR1
1992-04-13,0.729405,1.370980
1992-04-14,0.728823,1.372080
1992-04-15,0.729286,1.371200
1992-04-16,0.730595,1.368750
1992-04-17,0.732925,1.364400
1992-04-20,0.734195,1.362040
1992-04-21,0.732309,1.365540
1992-04-22,0.732235,1.365680
1992-04-23,0.732062,1.366010
1992-04-24,0.729626,1.370570
1992-04-27,0.728015,1.373600
1992-04-28,0.729843,1.370160
1992-04-29,0.729129,1.371500
1992-04-30,0.730055,1.369760
1992-05-01,0.727939,1.373740
1992-05-04,0.726435,1.376590
1992-05-05,0.726318,1.376810
1992-05-06,0.724922,1.379460
1992-05-07,0.724054,1.381110
1992-05-08,0.723958,1.381300
1992-05-11,0.726431,1.376590
1992-05-12,0.723356,1.382450
1992-05-13,0.718009,1.392740
1992-05-14,0.717545,1.393640
1992-05-15,0.718985,1.390850
1992-05-18,0.713957,1.400650
1992-05-19,0.713184,1.402160
1992-05-20,0.714591,1.399400
1992-05-21,0.718145,1.392480
1992-05-22,0.719121,1.390590
1992-05-25,0.717485,1.393760
1992-05-26,0.715803,1.397030
1992-05-27,0.721620,1.385770
1992-05-28,0.720886,1.387180
1992-05-29,0.716166,1.396320
1992-06-01,0.712808,1.402900
1992-06-02,0.715675,1.397280
1992-06-03,0.714847,1.398900
1992-06-04,0.715170,1.398270
1992-06-05,0.712555,1.403400
1992-06-08,0.712112,1.404270
1992-06-09,0.710758,1.406950
1992-06-10,0.712943,1.402640
1992-06-11,0.712137,1.404230
1992-06-12,0.708060,1.412310
1992-06-15,0.706982,1.414460
1992-06-16,0.708303,1.411830
1992-06-17,0.706967,1.414490
1992-06-18,0.707688,1.413050
1992-06-19,0.708204,1.412020
1992-06-22,0.707696,1.413040
1992-06-23,0.706538,1.415350
1992-06-24,0.706137,1.416160
1992-06-25,0.702194,1.424110
1992-06-26,0.701359,1.425800
1992-06-29,0.696212,1.436350
1992-06-30,0.698730,1.431170
1992-07-01,0.695989,1.436800
1992-07-02,0.696599,1.435550
1992-07-03,0.695025,1.438800
1992-07-06,0.694936,1.438980
1992-07-07,0.691411,1.446320
1992-07-08,0.688365,1.452720
1992-07-09,0.694426,1.440040
1992-07-10,0.695539,1.437730
1992-07-13,0.691232,1.446690
1992-07-14,0.690834,1.447530
1992-07-15,0.691109,1.446950
1992-07-16,0.691015,1.447150
1992-07-17,0.688336,1.452780
1992-07-20,0.685561,1.458660
1992-07-21,0.695556,1.437700
1992-07-22,0.693296,1.442390
1992-07-23,0.693712,1.441520
1992-07-24,0.693406,1.442160
1992-07-27,0.693946,1.441040
1992-07-28,0.692561,1.443920
1992-07-29,0.691475,1.446180
1992-07-30,0.694082,1.440750
1992-07-31,0.692444,1.444160
1992-08-03,0.692059,1.444960
1992-08-04,0.692472,1.444100
1992-08-05,0.692583,1.443870
1992-08-06,0.694614,1.439650
1992-08-07,0.693033,1.442930
1992-08-10,0.691598,1.445930
1992-08-11,0.689860,1.449570
1992-08-12,0.691405,1.446330
1992-08-13,0.690312,1.448620
1992-08-14,0.688231,1.453000
1992-08-17,0.689621,1.450070
1992-08-18,0.688095,1.453290
1992-08-19,0.688577,1.452270
1992-08-20,0.686981,1.455650
1992-08-21,0.687070,1.455460
1992-08-24,0.680087,1.470400
1992-08-25,0.676547,1.478100
1992-08-26,0.676585,1.478010
1992-08-27,0.678893,1.472990
1992-08-28,0.676272,1.478690
1992-08-31,0.674373,1.482860
1992-09-01,0.673642,1.484470
1992-09-02,0.671302,1.489640
1992-09-03,0.673284,1.485260
1992-09-04,0.680940,1.468560
1992-09-07,0.674849,1.481810
1992-09-08,0.673050,1.485770
1992-09-09,0.674915,1.481670
1992-09-10,0.678409,1.474040
1992-09-11,0.681389,1.467590
1992-09-14,0.690382,1.448470
1992-09-15,0.688836,1.451730
1992-09-16,0.694738,1.439390
1992-09-17,0.699707,1.429170
1992-09-18,0.700445,1.427660
1992-09-21,0.700461,1.427630
1992-09-22,0.694085,1.440750
1992-09-23,0.702012,1.424480
1992-09-24,0.696532,1.435690
1992-09-25,0.694532,1.439820
1992-09-28,0.689110,1.451150
1992-09-29,0.682685,1.464810
1992-09-30,0.678959,1.472840
1992-10-01,0.680991,1.468450
1992-10-02,0.682321,1.465590
1992-10-05,0.681281,1.467820
1992-10-06,0.684534,1.460850
1992-10-07,0.684989,1.459880
1992-10-08,0.693936,1.441060
1992-10-09,0.695567,1.437680
1992-10-12,0.694027,1.440870
1992-10-13,0.696496,1.435760
1992-10-14,0.693020,1.442960
1992-10-15,0.690789,1.447620
1992-10-16,0.692524,1.443990
1992-10-19,0.698149,1.432360
1992-10-20,0.702171,1.424150
1992-10-21,0.704891,1.418660
1992-10-22,0.703304,1.421860
1992-10-23,0.702383,1.423720
1992-10-26,0.711133,1.406210
1992-10-27,0.710800,1.406870
1992-10-28,0.709401,1.409640
1992-10-29,0.711190,1.406090
1992-10-30,0.711265,1.405950
1992-11-02,0.714310,1.399950
1992-11-03,0.717029,1.394640
1992-11-04,0.715084,1.398440
1992-11-05,0.719332,1.390180
1992-11-06,0.719295,1.390250
1992-11-09,0.721724,1.385570
1992-11-10,0.722853,1.383410
1992-11-11,0.722504,1.384080
1992-11-12,0.721204,1.386570
1992-11-13,0.717325,1.394070
1992-11-16,0.721626,1.385760
1992-11-17,0.724687,1.379910
1992-11-18,0.721678,1.385660
1992-11-19,0.719583,1.389690
1992-11-20,0.719944,1.389000
1992-11-23,0.724720,1.379840
1992-11-24,0.723903,1.381400
1992-11-25,0.721437,1.386120
1992-11-26,0.722557,1.383970
1992-11-27,0.724759,1.379770
1992-11-30,0.725183,1.378960
1992-12-01,0.723387,1.382390
1992-12-02,0.720492,1.387940
1992-12-03,0.719897,1.389090
1992-12-04,0.718859,1.391090
1992-12-07,0.719757,1.389360
1992-12-08,0.713633,1.401280
1992-12-09,0.718225,1.392320
1992-12-10,0.720134,1.388630
1992-12-11,0.720064,1.388770
1992-12-14,0.717812,1.393120
1992-12-15,0.718078,1.392610
1992-12-16,0.715784,1.397070
1992-12-17,0.712044,1.404410
1992-12-18,0.715953,1.396740
1992-12-21,0.716343,1.395980
1992-12-22,0.719766,1.389340
1992-12-23,0.721931,1.385170
1992-12-24,0.721924,1.385190
1992-12-28,0.725909,1.377580
1992-12-29,0.727346,1.374860
1992-12-30,0.726312,1.376820
1992-12-31,0.727271,1.375000
1993-01-04,0.730422,1.369070
1993-01-05,0.730701,1.368550
1993-01-06,0.728200,1.373250
1993-01-07,0.728850,1.372020
1993-01-08,0.731722,1.366640
1993-01-11,0.728544,1.372600
1993-01-12,0.727075,1.375370
1993-01-13,0.728886,1.371960
1993-01-14,0.727710,1.374170
1993-01-15,0.727966,1.373690
1993-01-18,0.727459,1.374650
1993-01-19,0.726388,1.376680
1993-01-20,0.723970,1.381270
1993-01-21,0.725770,1.377850
1993-01-22,0.725914,1.377570
1993-01-25,0.721146,1.386680
1993-01-26,0.718477,1.391830
1993-01-27,0.720695,1.387550
1993-01-28,0.720417,1.388080
1993-01-29,0.723650,1.381880
1993-02-01,0.730641,1.368660
1993-02-02,0.730591,1.368760
1993-02-03,0.733403,1.363510
1993-02-04,0.733931,1.362530
1993-02-05,0.734947,1.360640
1993-02-08,0.734651,1.361190
1993-02-09,0.733742,1.362880
1993-02-10,0.729205,1.371360
1993-02-11,0.730963,1.368060
1993-02-12,0.730425,1.369070
1993-02-15,0.732744,1.364730
1993-02-16,0.728712,1.372290
1993-02-17,0.725440,1.378470
1993-02-18,0.730376,1.369160
1993-02-19,0.726144,1.377140
1993-02-22,0.722495,1.384090
1993-02-23,0.721322,1.386340
1993-02-24,0.720598,1.387740
1993-02-25,0.723875,1.381450
1993-02-26,0.726692,1.376100
1993-03-01,0.727773,1.374050
1993-03-02,0.726564,1.376340
1993-03-03,0.723371,1.382420
1993-03-04,0.724063,1.381100
1993-03-05,0.724115,1.381000
1993-03-08,0.727156,1.375220
1993-03-09,0.726796,1.375900
1993-03-10,0.729115,1.371530
1993-03-11,0.729582,1.370650
1993-03-12,0.728777,1.372160
1993-03-15,0.729686,1.370450
1993-03-16,0.727626,1.374330
1993-03-17,0.726941,1.375630
1993-03-18,0.727344,1.374870
1993-03-19,0.720956,1.387050
1993-03-22,0.720699,1.387540
1993-03-23,0.720135,1.388630
1993-03-24,0.720679,1.387580
1993-03-25,0.722300,1.384470
1993-03-26,0.721104,1.386760
1993-03-29,0.720428,1.388060
1993-03-30,0.720821,1.387310
1993-03-31,0.715447,1.397730
1993-04-01,0.714447,1.399680
1993-04-02,0.710475,1.407510
1993-04-05,0.711700,1.405090
1993-04-06,0.712887,1.402750
1993-04-07,0.713226,1.402080
1993-04-08,0.712357,1.403790
1993-04-09,0.710711,1.407040
1993-04-12,0.707958,1.412510
1993-04-13,0.708158,1.412110
1993-04-14,0.707761,1.412910
1993-04-15,0.709684,1.409080
1993-04-16,0.710015,1.408420
1993-04-19,0.709319,1.409800
1993-04-20,0.704088,1.420280
1993-04-21,0.707576,1.413280
1993-04-22,0.705719,1.417000
1993-04-23,0.705334,1.417770
1993-04-26,0.699685,1.429210
1993-04-27,0.700098,1.428370
1993-04-28,0.705787,1.416860
1993-04-29,0.704134,1.420190
1993-04-30,0.702549,1.423390
1993-05-03,0.703358,1.421750
1993-05-04,0.701033,1.426470
1993-05-05,0.700629,1.427290
1993-05-06,0.701780,1.424950
1993-05-07,0.700945,1.426650
1993-05-10,0.705181,1.418080
1993-05-11,0.708914,1.410610
1993-05-12,0.709145,1.410150
1993-05-13,0.709783,1.408880
1993-05-14,0.708773,1.410890
1993-05-17,0.707205,1.414020
1993-05-18,0.711341,1.405800
1993-05-19,0.709289,1.409860
1993-05-20,0.708374,1.411680
1993-05-21,0.708368,1.411700
1993-05-24,0.712034,1.404430
1993-05-25,0.710751,1.406960
1993-05-26,0.706769,1.414890
1993-05-27,0.704696,1.419050
1993-05-28,0.700049,1.428470
1993-06-01,0.698986,1.430640
1993-06-02,0.700979,1.426580
1993-06-03,0.701681,1.425150
1993-06-04,0.701029,1.426480
1993-06-07,0.706262,1.415910
1993-06-08,0.703933,1.420590
1993-06-09,0.705190,1.418060
1993-06-10,0.706231,1.415970
1993-06-11,0.704819,1.418800
1993-06-14,0.702346,1.423800
1993-06-15,0.702782,1.422920
1993-06-16,0.706929,1.414570
1993-06-17,0.709286,1.409870
1993-06-18,0.711813,1.404860
1993-06-21,0.721288,1.386410
1993-06-22,0.718952,1.390910
1993-06-23,0.721640,1.385730
1993-06-24,0.720494,1.387940
1993-06-25,0.717415,1.393890
1993-06-28,0.715813,1.397010
1993-06-29,0.716779,1.395130
1993-06-30,0.712452,1.403600
1993-07-01,0.718671,1.391460
1993-07-02,0.715617,1.397400
1993-07-05,0.718224,1.392320
1993-07-06,0.718113,1.392540
1993-07-07,0.716379,1.395910
1993-07-08,0.718590,1.391620
1993-07-09,0.721817,1.385390
1993-07-12,0.725560,1.378250
1993-07-13,0.722356,1.384360
1993-07-14,0.722219,1.384620
1993-07-15,0.719098,1.390630
1993-07-16,0.721247,1.386490
1993-07-19,0.719825,1.389230
1993-07-20,0.719369,1.390110
1993-07-21,0.717576,1.393580
1993-07-22,0.718004,1.392750
1993-07-23,0.719507,1.389840
1993-07-26,0.718902,1.391010
1993-07-27,0.719066,1.390690
1993-07-28,0.717384,1.393950
1993-07-29,0.717997,1.392760
1993-07-30,0.719051,1.390720
1993-08-02,0.719867,1.389150
1993-08-03,0.714595,1.399390
1993-08-04,0.715245,1.398120
1993-08-05,0.715243,1.398130
1993-08-06,0.715963,1.396720
1993-08-09,0.715308,1.398000
1993-08-10,0.716087,1.396480
1993-08-11,0.716730,1.395230
1993-08-12,0.716523,1.395630
1993-08-13,0.715133,1.398340
1993-08-16,0.712177,1.404150
1993-08-17,0.710782,1.406900
1993-08-18,0.710645,1.407170
1993-08-19,0.708954,1.410530
1993-08-20,0.713521,1.401500
1993-08-23,0.710310,1.407840
1993-08-24,0.712291,1.403920
1993-08-25,0.713493,1.401560
1993-08-26,0.713542,1.401460
1993-08-27,0.709613,1.409220
1993-08-30,0.710994,1.406480
1993-08-31,0.710439,1.407580
1993-09-01,0.712366,1.403770
1993-09-02,0.711210,1.406060
1993-09-03,0.710133,1.408190
1993-09-06,0.703327,1.421810
1993-09-07,0.702488,1.423510
1993-09-08,0.703600,1.421260
1993-09-09,0.703854,1.420750
1993-09-10,0.704503,1.419440
1993-09-13,0.702549,1.423390
1993-09-14,0.704214,1.420020
1993-09-15,0.702341,1.423810
1993-09-16,0.699679,1.429230
1993-09-17,0.702527,1.423430
1993-09-20,0.703178,1.422120
1993-09-21,0.702619,1.423250
1993-09-22,0.708195,1.412040
1993-09-23,0.707386,1.413660
1993-09-24,0.711046,1.406380
1993-09-27,0.707591,1.413250
1993-09-28,0.707439,1.413550
1993-09-29,0.704519,1.419410
1993-09-30,0.705019,1.418400
1993-10-01,0.710048,1.408360
1993-10-04,0.708159,1.412110
1993-10-05,0.704907,1.418630
1993-10-06,0.706868,1.414690
1993-10-07,0.705100,1.418240
1993-10-08,0.705095,1.418250
1993-10-11,0.703335,1.421800
1993-10-12,0.702134,1.424230
1993-10-13,0.703288,1.421890
1993-10-14,0.704456,1.419540
1993-10-15,0.708441,1.411550
1993-10-18,0.710152,1.408150
1993-10-19,0.712186,1.404130
1993-10-20,0.713704,1.401140
1993-10-21,0.713935,1.400690
1993-10-22,0.717242,1.394230
1993-10-25,0.718202,1.392370
1993-10-26,0.719278,1.390280
1993-10-27,0.717671,1.393400
1993-10-28,0.718931,1.390960
1993-10-29,0.717913,1.392930
1993-11-01,0.719999,1.388890
1993-11-02,0.720746,1.387450
1993-11-03,0.719327,1.390190
1993-11-04,0.718902,1.391010
1993-11-05,0.720397,1.388120
1993-11-08,0.719302,1.390240
1993-11-09,0.718945,1.390930
1993-11-10,0.718906,1.391000
1993-11-11,0.717748,1.393250
1993-11-12,0.718277,1.392220
1993-11-15,0.714859,1.398880
1993-11-16,0.717182,1.394350
1993-11-17,0.720422,1.388080
1993-11-18,0.719016,1.390790
1993-11-19,0.721818,1.385390
1993-11-22,0.721555,1.385900
1993-11-23,0.722016,1.385010
1993-11-24,0.719946,1.388990
1993-11-25,0.721223,1.386530
1993-11-26,0.722071,1.384910
1993-11-29,0.723240,1.382670
1993-11-30,0.722603,1.383890
1993-12-01,0.723695,1.381800
1993-12-02,0.723411,1.382340
1993-12-03,0.723313,1.382530
1993-12-06,0.720410,1.388100
1993-12-07,0.718570,1.391650
1993-12-08,0.719984,1.388920
1993-12-09,0.721077,1.386810
1993-12-10,0.719923,1.389040
1993-12-13,0.719453,1.389940
1993-12-14,0.721989,1.385060
1993-12-15,0.723220,1.382710
1993-12-16,0.723300,1.382550
1993-12-17,0.722115,1.384820
1993-12-20,0.723618,1.381940
1993-12-21,0.723578,1.382020
1993-12-22,0.723911,1.381390
1993-12-23,0.721417,1.386160
1993-12-24,0.721249,1.386480
1993-12-27,0.722706,1.383690
1993-12-28,0.722288,1.384490
1993-12-29,0.724077,1.381070
1993-12-30,0.726780,1.375930
1993-12-31,0.728036,1.373560
1994-01-03,0.730116,1.369650
1994-01-04,0.730781,1.368400
1994-01-05,0.729070,1.371610
1994-01-06,0.729854,1.370140
1994-01-07,0.729203,1.371360
1994-01-10,0.727247,1.375050
1994-01-11,0.729658,1.370510
1994-01-12,0.729037,1.371670
1994-01-13,0.728887,1.371950
1994-01-14,0.728644,1.372410
1994-01-17,0.728843,1.372040
1994-01-18,0.728062,1.373510
1994-01-19,0.727170,1.375190
1994-01-20,0.729067,1.371620
1994-01-21,0.725139,1.379050
1994-01-24,0.729941,1.369970
1994-01-25,0.728958,1.371820
1994-01-26,0.727124,1.375280
1994-01-27,0.725598,1.378170
1994-01-28,0.723539,1.382100
1994-01-31,0.724284,1.380670
1994-02-01,0.721860,1.385310
1994-02-02,0.721418,1.386160
1994-02-03,0.722598,1.383900
1994-02-04,0.723739,1.381710
1994-02-07,0.726767,1.375960
1994-02-08,0.726894,1.375720
1994-02-09,0.726227,1.376980
1994-02-10,0.727248,1.375050
1994-02-11,0.725760,1.377870
1994-02-14,0.720125,1.388650
1994-02-15,0.716009,1.396630
1994-02-16,0.715777,1.397080
1994-02-17,0.716058,1.396540
1994-02-18,0.716297,1.396070
1994-02-21,0.719623,1.389620
1994-02-22,0.718926,1.390960
1994-02-23,0.718815,1.391180
1994-02-24,0.719427,1.390000
1994-02-25,0.716493,1.395690
1994-02-28,0.714645,1.399300
1994-03-01,0.713023,1.402480
1994-03-02,0.710788,1.406890
1994-03-03,0.713884,1.400790
1994-03-04,0.715700,1.397230
1994-03-07,0.717555,1.393620
1994-03-08,0.716132,1.396390
1994-03-09,0.715388,1.397840
1994-03-10,0.713873,1.400810
1994-03-11,0.711904,1.404680
1994-03-14,0.713313,1.401910
1994-03-15,0.715376,1.397870
1994-03-16,0.715439,1.397740
1994-03-17,0.714122,1.400320
1994-03-18,0.714695,1.399200
1994-03-21,0.716032,1.396590
1994-03-22,0.714083,1.400400
1994-03-23,0.715119,1.398370
1994-03-24,0.714187,1.400190
1994-03-25,0.708891,1.410650
1994-03-28,0.710724,1.407020
1994-03-29,0.708053,1.412320
1994-03-30,0.709352,1.409740
1994-03-31,0.707916,1.412600
1994-04-01,0.712334,1.403840
1994-04-04,0.712227,1.404050
1994-04-05,0.711466,1.405550
1994-04-06,0.716291,1.396080
1994-04-07,0.715290,1.398040
1994-04-08,0.716829,1.395030
1994-04-11,0.713642,1.401260
1994-04-12,0.715589,1.397450
1994-04-13,0.714953,1.398690
1994-04-14,0.714718,1.399150
1994-04-15,0.714831,1.398930
1994-04-18,0.714391,1.399790
1994-04-19,0.711922,1.404650
1994-04-20,0.712273,1.403960
1994-04-21,0.709484,1.409480
1994-04-22,0.711976,1.404540
1994-04-25,0.709119,1.410200
1994-04-26,0.709643,1.409160
1994-04-27,0.707621,1.413190
1994-04-28,0.706679,1.415070
1994-04-29,0.703541,1.421380
1994-05-02,0.701910,1.424690
1994-05-03,0.701053,1.426430
1994-05-04,0.701573,1.425370
1994-05-05,0.707365,1.413700
1994-05-06,0.707467,1.413490
1994-05-09,0.705449,1.417540
1994-05-10,0.707582,1.413260
1994-05-11,0.710198,1.408060
1994-05-12,0.709341,1.409760
1994-05-13,0.710834,1.406800
1994-05-16,0.710521,1.407420
1994-05-17,0.710305,1.407850
1994-05-18,0.707729,1.412970
1994-05-19,0.706061,1.416310
1994-05-20,0.706990,1.414450
1994-05-23,0.705898,1.416640
1994-05-24,0.706490,1.415450
1994-05-25,0.707624,1.413180
1994-05-26,0.705519,1.417400
1994-05-27,0.706635,1.415160
1994-05-30,0.705700,1.417030
1994-05-31,0.705550,1.417330
1994-06-01,0.705740,1.416950
1994-06-02,0.706253,1.415920
1994-06-03,0.709062,1.410310
1994-06-06,0.710279,1.407900
1994-06-07,0.710342,1.407770
1994-06-08,0.707723,1.412980
1994-06-09,0.708217,1.412000
1994-06-10,0.708024,1.412380
1994-06-13,0.705336,1.417760
1994-06-14,0.702865,1.422750
1994-06-15,0.702574,1.423340
1994-06-16,0.701282,1.425960
1994-06-17,0.703080,1.422310
1994-06-20,0.696274,1.436220
1994-06-21,0.695420,1.437980
1994-06-22,0.693284,1.442410
1994-06-23,0.695632,1.437540
1994-06-24,0.692124,1.444830
1994-06-27,0.689290,1.450770
1994-06-28,0.691332,1.446480
1994-06-29,0.689368,1.450600
1994-06-30,0.690432,1.448370
1994-07-01,0.692200,1.444670
1994-07-04,0.690780,1.447640
1994-07-05,0.688996,1.451390
1994-07-06,0.686600,1.456450
1994-07-07,0.688282,1.452890
1994-07-08,0.687127,1.455330
1994-07-11,0.681980,1.466320
1994-07-12,0.678168,1.474560
1994-07-13,0.678975,1.472810
1994-07-14,0.682110,1.466040
1994-07-15,0.683429,1.463210
1994-07-18,0.681755,1.466800
1994-07-19,0.682767,1.464630
1994-07-20,0.688461,1.452520
1994-07-21,0.684609,1.460690
1994-07-22,0.690557,1.448110
1994-07-25,0.689416,1.450500
1994-07-26,0.689718,1.449870
1994-07-27,0.687183,1.455220
1994-07-28,0.686856,1.455910
1994-07-29,0.692872,1.443270
1994-08-01,0.686346,1.456990
1994-08-02,0.688981,1.451420
1994-08-03,0.691820,1.445460
1994-08-04,0.688859,1.451680
1994-08-05,0.692187,1.444700
1994-08-08,0.691589,1.445950
1994-08-09,0.692800,1.443420
1994-08-10,0.691457,1.446220
1994-08-11,0.691860,1.445380
1994-08-12,0.686082,1.457550
1994-08-15,0.686748,1.456140
1994-08-16,0.687989,1.453510
1994-08-17,0.688273,1.452910
1994-08-18,0.685637,1.458500
1994-08-19,0.681373,1.467630
1994-08-22,0.680573,1.469350
1994-08-23,0.680815,1.468830
1994-08-24,0.682257,1.465720
1994-08-25,0.684682,1.460530
1994-08-26,0.683602,1.462840
1994-08-29,0.689919,1.449450
1994-08-30,0.689840,1.449610
1994-08-31,0.690750,1.447700
1994-09-01,0.690075,1.449120
1994-09-02,0.688875,1.451640
1994-09-05,0.685181,1.459470
1994-09-06,0.683316,1.463450
1994-09-07,0.682987,1.464160
1994-09-08,0.684799,1.460280
1994-09-09,0.686420,1.456830
1994-09-12,0.681995,1.466290
1994-09-13,0.682348,1.465530
1994-09-14,0.680886,1.468680
1994-09-15,0.683038,1.464050
1994-09-16,0.683364,1.463350
1994-09-19,0.681513,1.467320
1994-09-20,0.682711,1.464750
1994-09-21,0.681147,1.468110
1994-09-22,0.681059,1.468300
1994-09-23,0.680742,1.468990
1994-09-26,0.682178,1.465890
1994-09-27,0.682044,1.466180
1994-09-28,0.681574,1.467190
1994-09-29,0.682019,1.466240
1994-09-30,0.681486,1.467380
1994-10-03,0.685034,1.459780
1994-10-04,0.683553,1.462940
1994-10-05,0.682839,1.464470
1994-10-06,0.682744,1.464680
1994-10-07,0.682499,1.465200
1994-10-10,0.685066,1.459710
1994-10-11,0.684094,1.461790
1994-10-12,0.682848,1.464450
1994-10-13,0.682538,1.465120
1994-10-14,0.678547,1.473740
1994-10-17,0.673814,1.484090
1994-10-18,0.673720,1.484300
1994-10-19,0.672271,1.487500
1994-10-20,0.672548,1.486880
1994-10-21,0.669580,1.493470
1994-10-24,0.671686,1.488790
1994-10-25,0.668696,1.495450
1994-10-26,0.670770,1.490830
1994-10-27,0.669704,1.493200
1994-10-28,0.670501,1.491420
1994-10-31,0.673610,1.484540
1994-11-01,0.670401,1.491650
1994-11-02,0.669768,1.493050
1994-11-03,0.674697,1.482150
1994-11-04,0.676743,1.477670
1994-11-07,0.674133,1.483390
1994-11-08,0.673645,1.484460
1994-11-09,0.677819,1.475320
1994-11-10,0.676877,1.477370
1994-11-11,0.677390,1.476260
1994-11-14,0.680734,1.469000
1994-11-15,0.680417,1.469690
1994-11-16,0.683258,1.463580
1994-11-17,0.681797,1.466710
1994-11-18,0.683304,1.463480
1994-11-21,0.684195,1.461570
1994-11-22,0.682701,1.464770
1994-11-23,0.681489,1.467380
1994-11-24,0.684103,1.461770
1994-11-25,0.684046,1.461890
1994-11-28,0.685287,1.459240
1994-11-29,0.684813,1.460250
1994-11-30,0.686464,1.456740
1994-12-01,0.686040,1.457640
1994-12-02,0.688284,1.452890
1994-12-05,0.689552,1.450220
1994-12-06,0.687813,1.453880
1994-12-07,0.687639,1.454250
1994-12-08,0.689185,1.450990
1994-12-09,0.689498,1.450330
1994-12-12,0.689092,1.451180
1994-12-13,0.689179,1.451000
1994-12-14,0.688982,1.451420
1994-12-15,0.689022,1.451330
1994-12-16,0.688682,1.452050
1994-12-19,0.689464,1.450400
1994-12-20,0.688995,1.451390
1994-12-21,0.688688,1.452040
1994-12-22,0.690290,1.448670
1994-12-23,0.689853,1.449580
1994-12-27,0.690452,1.448330
1994-12-28,0.690144,1.448970
1994-12-29,0.686910,1.455790
1994-12-30,0.685003,1.459850
1995-01-03,0.686959,1.455690
1995-01-04,0.688737,1.451930
1995-01-05,0.687906,1.453690
1995-01-06,0.687062,1.455470
1995-01-09,0.688358,1.452730
1995-01-10,0.684478,1.460970
1995-01-11,0.683660,1.462720
1995-01-12,0.683650,1.462740
1995-01-13,0.680646,1.469190
1995-01-16,0.681597,1.467140
1995-01-17,0.680930,1.468580
1995-01-18,0.680730,1.469010
1995-01-19,0.683082,1.463950
1995-01-20,0.679018,1.472720
1995-01-23,0.680237,1.470080
1995-01-24,0.678228,1.474430
1995-01-25,0.677765,1.475440
1995-01-26,0.679132,1.472470
1995-01-27,0.679114,1.472510
1995-01-30,0.678351,1.474160
1995-01-31,0.677184,1.476700
1995-02-01,0.681030,1.468370
1995-02-02,0.680555,1.469390
1995-02-03,0.680465,1.469580
